BTC000000000;27/01/24;-0.675;-1.504;-0.534;0.224;39.436;-0.993
BTC000000000;26/01/24;-4.431;0.036;-3.965;-0.586;-2.180;-2.135
BTC000000000;25/01/24;0.311;-4.566;-0.628;-4.627;-6.465;-2.392
BTC000000000;24/01/24;-0.452;0.645;-0.020;0.543;35.841;-0.091
BTC000000000;23/01/24;-0.842;-0.916;-2.443;-0.678;13.619;-1.225
BTC000000000;22/01/24;5.086;3.782;2.363;-0.895;-38.716;3.306
BTC000000000;21/01/24;0.278;0.428;5.094;5.144;-39.696;2.324
BTC000000000;20/01/24;-0.089;-0.017;-0.149;0.287;99.769;-0.176
BTC000000000;19/01/24;-0.823;0.785;-2.730;-0.100;23.744;-0.770
BTC000000000;18/01/24;3.538;1.733;1.029;-0.793;-22.852;2.319
BTC000000000;17/01/24;0.842;0.631;3.702;3.554;12.513;1.108
BTC000000000;16/01/24;-1.423;0.780;-0.402;0.871;-5.308;0.486
BTC000000000;15/01/24;-1.828;-0.357;-0.816;-1.219;-6.244;-0.767
BTC000000000;14/01/24;2.638;-0.728;-0.021;-2.050;-23.231;0.344
BTC000000000;13/01/24;-0.118;0.455;1.737;2.641;132.573;0.232
BTC000000000;12/01/24;8.282;7.321;-1.317;0.131;9.332;5.201
BTC000000000;11/01/24;0.642;5.251;9.057;8.068;32.980;3.262
BTC000000000;10/01/24;-1.142;-2.505;-2.335;0.447;-27.645;-1.640
BTC000000000;09/01/24;1.831;0.446;1.748;-1.035;78.912;1.804
BTC000000000;08/01/24;-6.448;-1.343;-4.739;1.775;9.394;-3.862
BTC000000000;07/01/24;0.098;-5.842;0.845;-6.502;-21.218;-1.716
BTC000000000;06/01/24;0.405;-0.591;-0.394;0.208;20.690;-0.579
BTC000000000;05/01/24;0.052;0.112;-0.716;0.388;22.525;-0.147
BTC000000000;04/01/24;-2.995;0.984;-1.176;0.172;15.065;-0.673
BTC000000000;03/01/24;4.900;1.814;-3.997;-3.101;-39.523;1.039
BTC000000000;02/01/24;-1.703;0.816;7.935;4.997;-52.995;2.987
BTC000000000;01/01/24;-4.308;-3.761;-4.417;-1.859;-45.387;-5.379
BTC000000000;31/12/23;-0.322;-2.964;-0.540;-4.302;1.885;-0.826
BTC000000000;30/12/23;-0.165;-0.570;-1.096;-0.060;34.035;-0.793
BTC000000000;29/12/23;1.171;1.089;0.345;-0.335;1.373;0.705
BTC000000000;28/12/23;2.048;1.618;1.530;1.271;0.336;1.204
BTC000000000;27/12/23;-2.133;-0.241;-0.395;1.860;-4.729;-0.245
BTC000000000;26/12/23;2.510;-0.111;-1.022;-1.993;-4.395;-0.250
BTC000000000;25/12/23;-1.385;0.343;2.494;2.573;-14.539;1.436
BTC000000000;24/12/23;1.698;0.463;0.202;-1.366;-23.867;0.663
BTC000000000;23/12/23;0.583;0.109;1.169;1.649;28.457;0.127
BTC000000000;22/12/23;-0.216;0.871;0.182;0.507;33.544;0.274
BTC000000000;21/12/23;-0.455;-0.344;-0.308;-0.226;16.641;-0.168
BTC000000000;20/12/23;-3.186;0.167;-2.473;-0.464;-12.693;-1.267
BTC000000000;19/12/23;0.915;-2.180;-0.897;-3.083;9.637;-1.074
BTC000000000;18/12/23;-3.008;-1.385;-2.836;0.865;-17.245;-3.075
BTC000000000;17/12/23;2.183;-0.694;1.570;-2.853;-26.496;1.330
BTC000000000;16/12/23;-0.812;0.659;1.035;1.920;21.076;0.783
BTC000000000;15/12/23;2.594;0.892;0.039;-0.689;29.073;0.442
BTC000000000;14/12/23;-0.361;0.647;0.470;2.505;12.624;0.864
BTC000000000;13/12/23;-3.206;-0.008;-2.967;-0.226;-11.557;-2.861
BTC000000000;12/12/23;-0.563;-3.018;0.017;-3.250;29.116;-0.177
BTC000000000;11/12/23;6.134;4.182;-0.799;-0.702;-10.574;0.915
BTC000000000;10/12/23;-0.173;0.522;8.012;6.166;-41.908;4.498
BTC000000000;09/12/23;1.046;0.707;0.046;-0.140;37.162;0.454
BTC000000000;08/12/23;-2.028;0.608;-1.146;1.140;13.738;-0.826
BTC000000000;07/12/23;1.136;-1.273;-0.276;-2.148;3.406;-0.243
BTC000000000;06/12/23;0.699;0.509;1.030;1.074;42.473;0.731
BTC000000000;05/12/23;-4.721;0.325;-4.640;0.849;-15.427;-3.368
BTC000000000;04/12/23;-4.809;-4.565;-3.537;-4.740;-8.737;-2.294
BTC000000000;03/12/23;-1.297;-5.374;-1.711;-4.893;-41.916;-4.547
BTC000000000;02/12/23;-1.955;-1.137;-1.646;-1.204;8.019;-1.654
BTC000000000;01/12/23;-2.508;-1.749;-2.632;-2.032;2.761;-1.267
BTC000000000;30/11/23;0.377;-2.092;-0.249;-2.439;-3.463;-1.628
BTC000000000;29/11/23;-0.058;0.530;0.245;0.247;143.056;0.427
BTC000000000;28/11/23;-1.564;-0.188;-1.932;-0.082;9.813;-1.350
BTC000000000;27/11/23;0.542;-1.896;-0.385;-1.345;-18.012;-0.740
BTC000000000;26/11/23;0.902;0.710;1.156;0.562;-38.679;1.166
BTC000000000;25/11/23;-0.184;0.141;1.130;0.821;85.191;0.430
BTC000000000;24/11/23;-1.105;1.349;-0.896;-0.199;-8.487;-0.310
BTC000000000;23/11/23;0.298;-1.938;-0.937;-1.104;26.976;-0.866
BTC000000000;22/11/23;-4.374;0.438;-3.099;0.414;30.555;-1.770
BTC000000000;21/11/23;4.696;-0.523;0.484;-4.023;-20.522;1.287
BTC000000000;20/11/23;-0.264;0.301;2.687;4.239;-28.458;0.410
BTC000000000;19/11/23;-2.097;-0.623;-1.376;-0.207;-33.137;-1.742
BTC000000000;18/11/23;0.151;-1.796;-0.472;-2.218;61.774;-0.408
BTC000000000;17/11/23;-1.245;-0.370;-0.790;-0.124;37.155;-0.368
BTC000000000;16/11/23;4.678;3.269;-1.098;-0.796;13.297;1.603
BTC000000000;15/11/23;-6.093;-0.016;-0.441;4.528;-14.187;-1.880
BTC000000000;14/11/23;2.575;-2.985;-0.679;-6.137;-15.994;-0.079
BTC000000000;13/11/23;1.638;1.645;3.597;2.790;-28.334;1.778
BTC000000000;12/11/23;0.185;-0.353;0.934;1.378;-0.877;0.550
BTC000000000;11/11/23;0.426;0.511;0.093;0.127;47.797;-0.012
BTC000000000;10/11/23;-1.611;0.130;-1.085;0.644;59.434;-0.364
BTC000000000;09/11/23;-2.915;1.205;-2.206;-1.463;-11.741;-0.935
BTC000000000;08/11/23;-0.610;-5.269;-1.196;-2.977;-31.258;-3.279
BTC000000000;07/11/23;-1.022;-0.129;-1.688;-0.720;-18.706;-1.218
BTC000000000;06/11/23;-0.085;-1.609;0.493;-1.140;4.662;0.088
BTC000000000;05/11/23;0.143;0.098;-0.385;0.009;-31.755;0.109
BTC000000000;04/11/23;-0.985;-0.290;-0.032;-0.008;29.847;-0.786
BTC000000000;03/11/23;0.612;-0.793;-1.338;-0.827;41.957;-0.680
BTC000000000;02/11/23;1.409;2.730;0.951;0.541;24.681;1.796
BTC000000000;01/11/23;-2.198;-1.018;-0.765;1.461;-29.379;-1.599
BTC000000000;31/10/23;-0.486;-2.400;-0.298;-2.197;-8.900;-0.593
BTC000000000;30/10/23;0.138;0.466;-0.022;-0.471;-17.591;0.155
BTC000000000;29/10/23;-1.276;-0.314;-0.362;0.142;-29.971;-0.411
BTC000000000;28/10/23;-0.557;-0.942;-0.283;-1.295;49.446;-0.632
BTC000000000;27/10/23;0.766;-0.422;-1.251;-0.523;24.707;-0.365
BTC000000000;26/10/23;1.004;1.623;0.989;0.704;25.606;1.082
BTC000000000;25/10/23;-1.679;0.849;0.047;0.924;40.634;-0.008
BTC000000000;24/10/23;-2.513;-0.311;-2.684;-1.765;43.187;-0.691
BTC000000000;23/10/23;-9.297;-2.640;-9.085;-2.701;-65.788;-9.380
BTC000000000;22/10/23;-0.264;-11.452;-0.483;-9.036;-27.756;-3.205
BTC000000000;21/10/23;-0.805;0.142;-0.931;-0.236;26.594;-0.398
BTC000000000;20/10/23;-3.206;-0.602;-2.972;-0.767;19.417;-1.235
BTC000000000;19/10/23;-1.385;-3.857;-1.440;-3.267;-32.672;-3.221
BTC000000000;18/10/23;0.268;-0.247;0.026;-1.301;19.492;-0.281
BTC000000000;17/10/23;0.369;-0.686;-0.258;0.299;44.500;-0.054
BTC000000000;16/10/23;-4.725;2.431;-3.534;0.333;-38.354;-1.698
BTC000000000;15/10/23;-1.111;-6.897;-1.109;-4.756;-54.982;-3.475
BTC000000000;14/10/23;0.035;-1.112;-0.058;-1.061;41.098;-0.215
BTC000000000;13/10/23;-0.381;0.326;-0.412;-0.063;-1.664;-0.241
BTC000000000;12/10/23;0.436;-0.470;-0.448;-0.385;-6.253;-0.198
BTC000000000;11/10/23;1.908;2.001;-0.110;0.396;-3.558;0.926
BTC000000000;10/10/23;0.729;0.874;2.842;2.033;-1.893;1.875
BTC000000000;09/10/23;1.189;0.964;-0.010;0.707;-9.953;0.546
BTC000000000;08/10/23;0.142;0.429;1.604;1.263;-27.367;0.871
BTC000000000;07/10/23;-0.082;-0.289;0.459;0.094;55.098;0.038
BTC000000000;06/10/23;-1.876;0.754;-2.216;-0.092;-7.115;-0.807
BTC000000000;05/10/23;1.371;-0.544;0.465;-1.827;-18.742;-0.260
BTC000000000;04/10/23;-1.289;-0.896;-0.435;1.298;12.580;-0.430
BTC000000000;03/10/23;0.256;-0.562;-0.002;-1.294;40.932;-0.123
BTC000000000;02/10/23;1.795;2.948;0.438;0.693;0.909;2.032
BTC000000000;01/10/23;-3.675;-1.703;-1.504;1.336;-40.249;-3.135
BTC000000000;30/09/23;-0.206;-3.262;-0.281;-3.614;15.737;-0.742
BTC000000000;29/09/23;0.425;0.548;-0.684;-0.209;54.019;-0.040
BTC000000000;28/09/23;-2.409;0.021;-1.394;0.407;-13.705;-1.033
BTC000000000;27/09/23;-0.589;-1.566;-0.601;-2.414;-1.681;-1.322
BTC000000000;26/09/23;0.343;-1.574;-0.185;-0.571;8.128;-0.320
BTC000000000;25/09/23;-0.202;0.127;-0.364;0.347;-3.479;-0.167
BTC000000000;24/09/23;1.235;1.093;0.806;-0.207;-30.848;1.347
BTC000000000;23/09/23;0.016;-0.284;1.090;1.244;33.692;0.065
BTC000000000;22/09/23;-0.044;0.375;-0.103;-0.011;19.230;0.126
BTC000000000;21/09/23;2.094;1.518;-0.300;-0.078;5.936;0.627
BTC000000000;20/09/23;0.305;0.765;1.604;2.127;2.695;1.277
BTC000000000;19/09/23;-1.611;0.422;-0.616;0.329;0.533;-0.291
BTC000000000;18/09/23;-0.901;-0.238;-0.981;-1.736;-23.451;-0.710
BTC000000000;17/09/23;0.152;-2.868;0.058;-0.775;-22.910;-1.224
BTC000000000;16/09/23;0.119;0.420;0.126;0.082;29.489;0.115
BTC000000000;15/09/23;-0.301;0.329;-0.847;0.281;29.285;-0.216
BTC000000000;14/09/23;-1.123;-0.295;-0.273;-0.374;2.197;-0.253
BTC000000000;13/09/23;-1.457;-1.333;-1.409;-1.154;4.531;-1.326
BTC000000000;12/09/23;-2.619;0.152;-2.574;-1.402;13.257;-0.821
BTC000000000;11/09/23;2.695;-1.975;-0.522;-2.749;-30.435;-1.441
BTC000000000;10/09/23;0.232;0.308;2.642;2.776;-28.362;1.240
BTC000000000;09/09/23;0.035;-0.227;0.596;0.199;15.013;0.204
BTC000000000;08/09/23;1.313;1.807;-0.355;0.067;37.831;0.579
BTC000000000;07/09/23;-1.855;0.086;-0.394;1.121;-4.368;-0.731
BTC000000000;06/09/23;0.091;-1.904;-0.517;-1.639;-4.343;-0.420
BTC000000000;05/09/23;0.151;-0.241;0.320;0.066;-0.791;0.038
BTC000000000;04/09/23;0.562;0.820;0.408;0.137;-15.429;0.623
BTC000000000;03/09/23;-0.392;0.023;0.593;0.606;-4.269;0.046
BTC000000000;02/09/23;-0.241;-0.427;-0.271;-0.476;43.378;-0.350
BTC000000000;01/09/23;0.512;0.716;-1.394;-0.156;24.469;0.283
BTC000000000;31/08/23;5.246;5.016;1.679;0.464;-15.937;3.719
BTC000000000;30/08/23;1.530;1.086;4.866;5.320;37.683;1.789
BTC000000000;29/08/23;-5.802;0.955;-4.287;1.472;-21.451;-2.377
BTC000000000;28/08/23;-0.030;-6.501;-0.096;-5.738;-31.576;-2.511
BTC000000000;27/08/23;-0.324;-0.057;0.308;-0.151;-22.009;0.127
BTC000000000;26/08/23;0.164;-0.276;0.087;-0.258;31.183;-0.106
BTC000000000;25/08/23;0.461;0.537;-0.641;0.143;20.797;0.041
BTC000000000;24/08/23;0.981;1.215;0.509;0.320;43.081;0.921
BTC000000000;23/08/23;-1.445;0.834;-0.616;1.055;0.943;-0.449
BTC000000000;22/08/23;0.276;-2.405;-0.819;-1.398;-13.231;-0.726
BTC000000000;21/08/23;0.242;0.259;1.116;0.289;-8.843;0.323
BTC000000000;20/08/23;-0.344;0.250;0.474;0.216;-7.005;0.213
BTC000000000;19/08/23;-0.203;-0.054;-0.722;-0.341;31.662;-0.469
BTC000000000;18/08/23;2.251;2.022;-0.359;-0.124;47.325;1.084
BTC000000000;17/08/23;7.874;7.408;-1.023;2.117;-31.329;7.203
BTC000000000;16/08/23;1.634;1.700;12.876;7.991;-18.019;3.275
BTC000000000;15/08/23;0.791;0.673;1.339;1.616;9.562;0.748
BTC000000000;14/08/23;-0.432;0.787;0.140;0.788;-10.324;0.220
BTC000000000;13/08/23;0.431;-0.739;0.410;-0.496;-22.406;-0.053
BTC000000000;12/08/23;-0.014;0.030;0.247;0.495;0.904;0.086
BTC000000000;11/08/23;0.116;0.226;-0.214;-0.014;15.173;-0.019
BTC000000000;10/08/23;0.414;0.569;0.302;0.101;21.834;0.343
BTC000000000;09/08/23;0.637;1.217;0.120;0.479;11.915;0.680
BTC000000000;08/08/23;-1.879;0.184;-0.973;0.574;-3.089;-0.852
BTC000000000;07/08/23;-0.596;-2.822;-1.191;-1.884;-14.328;-1.265
BTC000000000;06/08/23;0.121;-0.262;0.689;-0.409;-2.437;-0.069
BTC000000000;05/08/23;0.144;-0.198;0.025;-0.042;-2.088;-0.031
BTC000000000;04/08/23;0.274;0.575;-0.212;0.134;13.711;0.370
BTC000000000;03/08/23;-0.024;0.302;0.312;0.292;14.338;0.085
BTC000000000;02/08/23;1.858;2.012;-0.015;-0.160;17.259;0.865
BTC000000000;01/08/23;-1.671;-1.202;-0.806;1.638;-28.257;-1.444
BTC000000000;31/07/23;0.167;-0.448;1.239;-1.361;-16.884;1.071
BTC000000000;30/07/23;0.245;-0.185;-0.101;0.164;-23.050;-0.110
BTC000000000;29/07/23;-0.132;-0.152;0.546;0.281;26.305;0.051
BTC000000000;28/07/23;-0.310;0.384;-0.473;-0.128;21.264;-0.204
BTC000000000;27/07/23;0.441;0.155;-0.087;-0.372;-0.668;0.299
BTC000000000;26/07/23;-0.419;0.358;0.104;0.479;-9.104;-0.255
BTC000000000;25/07/23;-0.179;-1.117;-0.267;-0.366;25.688;-0.350
BTC000000000;24/07/23;3.110;2.584;-0.371;-0.191;0.889;0.869
BTC000000000;23/07/23;-0.980;0.685;2.770;2.997;-21.307;1.734
BTC000000000;22/07/23;0.470;-1.024;-0.273;-1.040;4.928;-0.210
BTC000000000;21/07/23;-0.431;0.165;0.246;0.538;23.825;-0.081
BTC000000000;20/07/23;0.378;1.229;-0.246;-0.371;0.727;0.453
BTC000000000;19/07/23;-0.176;-0.711;0.534;0.455;2.544;-0.072
BTC000000000;18/07/23;0.931;0.120;-0.451;-0.291;6.593;-0.123
BTC000000000;17/07/23;0.312;0.343;-0.003;1.047;-20.552;0.770
BTC000000000;16/07/23;0.173;0.335;1.452;0.209;-11.509;0.384
BTC000000000;15/07/23;0.091;-0.199;0.452;0.181;53.192;0.059
BTC000000000;14/07/23;3.754;3.811;-1.104;0.099;25.435;2.329
BTC000000000;13/07/23;-3.396;0.575;1.152;3.764;-22.056;-0.976
BTC000000000;12/07/23;0.796;-2.687;-0.067;-3.379;-10.784;-0.430
BTC000000000;11/07/23;-0.693;-0.357;0.402;0.782;11.971;-0.250
BTC000000000;10/07/23;-0.825;0.748;-1.155;-0.730;-32.756;-0.804
BTC000000000;09/07/23;0.411;-1.892;0.226;-0.769;-16.355;-0.015
BTC000000000;08/07/23;0.180;-0.051;-0.095;0.347;19.949;-0.145
BTC000000000;07/07/23;-1.432;0.126;-0.766;0.169;50.975;-0.119
BTC000000000;06/07/23;2.014;3.200;0.413;-1.154;-9.081;1.078
BTC000000000;05/07/23;0.902;-1.633;0.914;1.778;-20.425;0.270
BTC000000000;04/07/23;1.192;1.453;1.511;0.882;16.520;1.273
BTC000000000;03/07/23;-1.708;0.039;-0.321;1.242;2.921;-0.520
BTC000000000;02/07/23;-0.083;-1.816;-1.040;-1.702;-17.004;-0.929
BTC000000000;01/07/23;-0.385;-0.421;0.244;-0.113;50.459;-0.089
BTC000000000;30/06/23;-0.092;1.874;-1.544;-0.317;3.005;0.187
BTC000000000;29/06/23;-1.210;-1.388;0.699;-0.108;-18.581;-0.561
BTC000000000;28/06/23;2.045;-0.268;-0.282;-1.231;5.081;-0.361
BTC000000000;27/06/23;-1.393;0.895;0.818;2.080;2.923;0.750
BTC000000000;26/06/23;0.653;-1.066;-0.752;-1.420;-8.335;-0.809
BTC000000000;25/06/23;0.212;1.314;1.002;0.607;24.866;1.113
BTC000000000;24/06/23;0.504;-0.814;0.009;0.272;-1.713;0.003
BTC000000000;23/06/23;-2.587;1.968;-1.518;0.213;-3.869;-0.915
BTC000000000;22/06/23;0.356;-2.926;-0.608;-2.294;15.305;-0.777
BTC000000000;21/06/23;-5.645;0.603;-4.757;0.522;6.191;-2.674
BTC000000000;20/06/23;-5.153;-7.460;-5.633;-5.618;-21.289;-7.175
BTC000000000;19/06/23;-1.866;-4.945;-1.280;-5.601;-12.149;-2.546
BTC000000000;18/06/23;0.667;-1.177;0.045;-1.652;-12.379;0.016
BTC000000000;17/06/23;-0.731;0.415;-0.547;0.686;10.568;-0.133
BTC000000000;16/06/23;-2.834;-1.176;-3.240;-0.669;-4.436;-2.647
BTC000000000;15/06/23;-1.748;-2.789;-1.854;-2.874;17.004;-2.540
BTC000000000;14/06/23;3.214;1.311;0.008;-1.819;-24.039;2.764
BTC000000000;13/06/23;-0.125;0.974;3.542;3.145;-18.691;0.645
BTC000000000;12/06/23;0.078;-0.831;-0.377;-0.087;-10.631;-0.468
BTC000000000;11/06/23;-0.325;0.254;0.053;0.129;9.340;-0.141
BTC000000000;10/06/23;2.464;1.349;-0.719;-0.301;8.522;-0.030
BTC000000000;09/06/23;0.079;1.003;3.272;2.502;-19.565;2.663
BTC000000000;08/06/23;-0.601;-0.013;-0.345;0.015;32.012;-0.202
BTC000000000;07/06/23;3.375;2.070;-0.359;-0.505;41.356;0.811
BTC000000000;06/06/23;-5.543;-0.142;-2.687;3.188;21.487;-2.174
BTC000000000;05/06/23;5.442;-0.567;0.035;-5.403;-49.677;1.300
BTC000000000;04/06/23;-0.183;0.962;6.016;5.340;-39.071;2.714
BTC000000000;03/06/23;0.640;-0.264;-0.093;-0.161;26.583;-0.078
BTC000000000;02/06/23;-1.611;-0.109;-1.263;0.636;38.416;-0.318
BTC000000000;01/06/23;1.517;0.132;0.233;-1.564;21.281;-0.589
BTC000000000;31/05/23;1.782;1.771;0.797;1.562;2.201;1.127
BTC000000000;30/05/23;0.149;0.819;2.675;1.679;-4.638;2.116
BTC000000000;29/05/23;1.185;1.375;-0.197;0.215;8.131;0.297
BTC000000000;28/05/23;-4.314;-0.923;-2.771;1.290;-28.990;-1.996
BTC000000000;27/05/23;-0.541;-4.604;-0.610;-4.447;4.764;-2.161
BTC000000000;26/05/23;-0.880;0.187;-1.049;-0.550;15.874;-0.563
BTC000000000;25/05/23;-0.552;-1.343;-1.453;-0.858;15.284;-1.025
BTC000000000;24/05/23;3.398;2.551;0.580;-0.519;-8.593;1.183
BTC000000000;23/05/23;-1.371;0.759;2.696;3.365;-1.696;2.303
BTC000000000;22/05/23;-0.378;-1.426;-0.997;-1.364;-13.893;-1.548
BTC000000000;21/05/23;1.326;0.760;0.534;-0.372;-19.615;0.618
BTC000000000;20/05/23;-0.794;-0.376;0.516;1.342;9.319;-0.188
BTC000000000;19/05/23;-0.246;-0.240;-0.495;-0.899;37.921;-0.229
BTC000000000;18/05/23;2.166;1.395;-0.792;-0.108;-0.525;1.073
BTC000000000;17/05/23;-1.345;0.005;0.413;2.104;-9.488;-0.542
BTC000000000;16/05/23;0.462;-0.603;1.113;-1.375;7.623;0.211
BTC000000000;15/05/23;-0.888;1.188;-0.510;0.616;-7.776;0.945
BTC000000000;14/05/23;-0.490;-1.727;-0.291;-1.052;-20.643;-1.713
BTC000000000;13/05/23;0.035;-0.499;0.108;-0.435;37.142;-0.176
BTC000000000;12/05/23;0.648;0.144;-2.811;0.011;7.619;-1.207
BTC000000000;11/05/23;2.337;2.066;3.133;0.785;2.112;2.946
BTC000000000;10/05/23;0.113;2.492;0.723;2.304;-22.316;1.655
BTC000000000;09/05/23;0.135;-1.742;1.540;0.044;0.775;-0.465
BTC000000000;08/05/23;2.713;2.966;-0.271;0.204;-3.875;1.154
BTC000000000;07/05/23;1.514;1.627;4.178;2.708;19.641;3.436
BTC000000000;06/05/23;2.280;2.394;0.018;1.481;0.319;0.795
BTC000000000;05/05/23;-2.214;-0.454;1.383;2.305;6.624;0.529
BTC000000000;04/05/23;0.587;-1.100;-0.494;-2.401;9.858;-0.988
BTC000000000;03/05/23;-1.214;-0.985;-1.808;0.618;-12.966;-1.614
BTC000000000;02/05/23;-2.102;-0.736;-0.916;-1.239;0.995;-0.897
BTC000000000;01/05/23;4.004;1.774;-0.837;-1.938;1.990;0.607
BTC000000000;30/04/23;0.136;1.902;5.087;4.366;-35.450;3.180
BTC000000000;29/04/23;0.267;-1.541;0.020;-0.320;30.064;-0.161
BTC000000000;28/04/23;0.561;0.440;-0.522;0.378;50.433;0.138
BTC000000000;27/04/23;-3.588;1.074;-1.915;0.478;52.151;-0.634
BTC000000000;26/04/23;-0.413;0.313;-3.419;-3.701;-30.851;-1.073
BTC000000000;25/04/23;-2.743;-5.372;-0.720;-0.175;-29.423;-4.531
BTC000000000;24/04/23;0.247;-1.371;-0.390;-2.816;-9.657;-0.152
BTC000000000;23/04/23;0.830;-0.530;1.026;0.216;-15.839;0.292
BTC000000000;22/04/23;-1.999;0.124;-0.814;0.841;58.437;-0.551
BTC000000000;21/04/23;3.585;1.785;0.154;-1.963;2.830;1.927
BTC000000000;20/04/23;2.014;2.466;3.034;3.640;8.127;2.546
BTC000000000;19/04/23;5.452;4.611;2.295;1.903;-8.812;3.154
BTC000000000;18/04/23;-3.064;0.147;1.779;5.421;-17.899;1.282
BTC000000000;17/04/23;2.914;-0.413;0.347;-3.137;-13.298;-0.823
BTC000000000;16/04/23;-0.041;0.724;2.962;3.029;-32.055;2.040
BTC000000000;15/04/23;0.570;-0.034;0.265;-0.023;56.888;0.206
BTC000000000;14/04/23;-0.286;1.439;-0.715;0.596;30.544;0.687
BTC000000000;13/04/23;-1.637;-1.460;-0.572;-0.389;-10.761;-1.225
BTC000000000;12/04/23;1.073;-0.239;-0.317;-1.588;3.531;-0.738
BTC000000000;11/04/23;-1.796;0.038;-0.574;1.180;18.775;0.348
BTC000000000;10/04/23;-4.510;-2.330;-4.706;-2.052;-37.962;-4.985
BTC000000000;09/04/23;-1.361;-4.222;-1.365;-4.350;-29.737;-2.057
BTC000000000;08/04/23;-0.103;-1.170;0.156;-1.369;1.731;-0.079
BTC000000000;07/04/23;0.445;-0.166;-0.162;-0.114;21.394;-0.199
BTC000000000;06/04/23;0.500;0.271;-0.184;0.421;24.225;0.262
BTC000000000;05/04/23;-0.044;1.799;0.467;0.559;3.688;1.218
BTC000000000;04/04/23;-1.257;-0.961;-0.710;-0.095;12.164;-0.980
BTC000000000;03/04/23;1.305;0.079;-1.045;-1.379;-12.203;-0.327
BTC000000000;02/04/23;1.001;0.310;1.726;1.537;-27.496;1.026
BTC000000000;01/04/23;0.053;0.959;1.529;0.981;39.983;0.609
BTC000000000;31/03/23;-1.543;-0.609;-2.269;0.008;23.306;-0.875
BTC000000000;30/03/23;1.142;1.895;0.404;-1.530;2.620;0.636
BTC000000000;29/03/23;-3.816;-1.956;-1.880;1.210;-8.163;-1.045
BTC000000000;28/03/23;-0.497;-3.987;-2.113;-3.918;1.363;-3.771
BTC000000000;27/03/23;3.093;2.078;0.081;-0.373;-19.551;1.919
BTC000000000;26/03/23;-1.705;0.438;2.743;3.042;-21.739;0.805
BTC000000000;25/03/23;-0.155;-1.392;-0.901;-1.855;56.082;-1.002
BTC000000000;24/03/23;3.081;2.194;-0.269;-0.177;14.327;1.677
BTC000000000;23/03/23;-3.657;0.928;0.171;3.291;23.681;-0.714
BTC000000000;22/03/23;3.162;0.305;-1.615;-3.688;4.256;0.943
BTC000000000;21/03/23;-1.422;-1.069;2.344;3.101;21.435;-0.349
BTC000000000;20/03/23;0.854;0.112;-0.645;-1.534;7.137;-0.287
BTC000000000;19/03/23;-3.790;-0.357;-1.174;0.808;-26.131;-1.527
BTC000000000;18/03/23;1.814;-2.451;-0.108;-3.655;45.424;-0.334
BTC000000000;17/03/23;-8.727;0.269;-7.162;1.556;-3.521;-3.827
BTC000000000;16/03/23;-2.848;-9.394;-2.879;-8.418;10.079;-6.226
BTC000000000;15/03/23;1.679;-0.319;-0.877;-2.937;5.420;-0.220
BTC000000000;14/03/23;-2.366;4.943;0.179;1.722;-3.221;0.714
BTC000000000;13/03/23;-8.767;-7.315;-9.099;-2.556;-13.469;-7.310
BTC000000000;12/03/23;-7.020;-9.818;-7.054;-8.772;-45.842;-10.287
BTC000000000;11/03/23;-1.463;-6.011;-2.378;-6.641;48.074;-1.862
BTC000000000;10/03/23;1.077;-1.276;-1.056;-1.762;9.601;-1.260
BTC000000000;09/03/23;6.549;7.034;3.162;1.103;-37.035;7.305
BTC000000000;08/03/23;2.274;2.176;7.142;6.569;4.270;2.935
BTC000000000;07/03/23;0.922;1.005;1.514;2.314;-25.402;0.910
BTC000000000;06/03/23;0.117;0.370;1.568;0.966;-22.592;0.242
BTC000000000;05/03/23;-0.364;0.110;-0.304;0.114;-9.028;0.011
BTC000000000;04/03/23;0.035;-0.936;-0.343;-0.428;25.595;-0.397
BTC000000000;03/03/23;4.973;4.773;0.009;-0.024;58.878;0.392
BTC000000000;02/03/23;0.734;1.161;4.705;5.066;-15.934;4.507
BTC000000000;01/03/23;-2.167;0.542;-0.812;0.827;4.851;0.699
BTC000000000;28/02/23;1.593;-1.209;0.084;-2.199;-2.203;-0.916
BTC000000000;27/02/23;0.260;1.262;0.473;1.596;-11.230;0.314
BTC000000000;26/02/23;-1.661;-0.920;-0.461;0.098;-18.693;-0.811
BTC000000000;25/02/23;0.110;-1.930;-1.039;-1.535;42.523;-0.911
BTC000000000;24/02/23;3.225;3.900;0.575;0.120;20.288;2.536
BTC000000000;23/02/23;1.050;1.981;3.114;3.239;11.759;2.095
BTC000000000;22/02/23;1.090;-0.474;-0.267;1.018;16.525;-0.457
BTC000000000;21/02/23;1.583;2.589;2.389;0.964;-17.125;2.824
BTC000000000;20/02/23;-2.194;-0.190;-1.108;1.519;1.259;-0.149
BTC000000000;19/02/23;1.388;0.256;1.740;-1.875;-32.018;-0.067
BTC000000000;18/02/23;-0.266;-1.194;0.557;1.281;96.917;-0.123
BTC000000000;17/02/23;-4.140;0.656;-3.756;-0.348;17.908;-2.422
BTC000000000;16/02/23;3.317;0.839;-0.036;-4.180;-5.079;2.481
BTC000000000;15/02/23;-8.748;-3.429;-6.262;3.369;-13.773;-7.751
BTC000000000;14/02/23;-1.933;-8.473;-2.022;-8.734;-7.730;-3.555
BTC000000000;13/02/23;0.052;-1.704;-0.818;-1.752;-10.380;-0.995
